ID,英文名,中文名,类型,尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),冷却(s),冷却(各级),伤害,伤害(各级),治疗,治疗(各级),护盾,护盾(各级),弹药,弹药(各级),暴击,暴击(各级),多重,多重(各级),灼烧,灼烧(各级),剧毒,剧毒(各级),再生,再生(各级),吸血,吸血(各级),购买价格,购买价格(各级),出售价格,出售价格(各级),技能(主动+被动),任务(目标|奖励),Golden(黄金),Heavy(沉重),Icy(寒冰),Turbo(疾速),Shielded(护盾),Restorative(回复),Toxic(毒素),Fiery(炽焰),Shiny(闪亮),Deadly(致命),Radiant(辉耀),Obsidian(黑曜石)
cdf39547-ab9b-4c90-bfec-db12c0c9a514,Foundation Robe,基底长袍,Item / 物品,Medium / 中型,Legendary / 传奇,Diamond,Common / 通用,Apparel / 服饰 | Relic / 遗物,RegenRef / 再生引用 | DamageRef / 伤害引用,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,[被动] 此物品右侧相邻的物品伤害提高，增幅等于你的生命再生量,null,此物品的价值翻倍,当你使用右侧相邻的物品时，减速一件物品1秒,当你使用右侧相邻的物品时，冻结一件物品0.5秒,当你使用右侧相邻的物品时，加速一件物品1秒,当你使用右侧相邻的物品时，获得20护盾,当你使用右侧相邻的物品时，获得20治疗,当你使用右侧相邻的物品时，造成2剧毒,当你使用右侧相邻的物品时，造成2灼烧,此物品的伤害加成翻倍,右侧相邻物品+40%暴击率,右侧相邻物品受到的冻结和减速效果持续时间减半,此物品的伤害加成翻倍
ce0ee6fc-ff37-488c-95e1-f975339dec75,Pitchfork,草叉,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器 | Tool / 工具,Damage / 伤害 | EconomyRef / 经济引用,4.0,4,20,20/40/80/160,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成20/40/80/160伤害
[被动] 每天开始时，己方每拥有一件地产和工具，获得一颗松露",null,……并为该物品赋予黄金附魔（如适用）,……并为该物品赋予沉重附魔（如适用）,……并为该物品赋予寒冰附魔（如适用）,……并为该物品赋予疾速附魔（如适用）,……并为该物品赋予护盾附魔（如适用）,……并为该物品赋予回复附魔（如适用）,……并为该物品赋予剧毒附魔（如适用）,……并为该物品赋予炽焰附魔（如适用）,,……并为该物品赋予致命附魔（如适用）,,……并为该物品赋予黑曜石附魔（如适用）
ce6769db-f9a6-44a8-b915-afec472a2ea3,Dive Weights,潜水配重,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水系 | Tool / 工具 | Apparel / 服饰,Haste / 加速 | Ammo / 弹药,8.0,8,0,,0,,0,,4,4,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 加速一件物品1/2/3秒
[主动] 弹药: 4
[被动] 相邻每有一件水系物品，此物品冷却时间缩短1000秒
[被动] 此物品+多重释放，增幅等于其弹药量",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,此物品的加速持续时间翻倍,获得10护盾,治疗10生命值,造成1剧毒,造成1灼烧,相邻物品视为水系,如果两侧相邻物品均为水系，它们获得50%暴击率,此物品免疫冻结、减速和摧毁,造成10伤害
ce776fca-3f9f-44f9-b3f0-5aa623d6711b,Premium Orange Piggles,高级橙色小圆猪,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,Burn / 灼烧 | Value / 价值,5.0,5,0,,0,,0,,0,,0,,1,1,0,0,0,,0,,0,,0,0,0,0,[主动] 造成灼烧，等量于此物品价值的一半,null,此物品的价值翻倍,减速一件物品2秒,冻结一件物品0.5秒,加速一件物品2秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品灼烧的5倍
ce7ff94f-29e4-4f2d-bca9-cca83eacf774,Blue Piggles A,蓝色小圆猪 邻,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具,Crit / 暴击,4.0,4,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,[主动] 相邻物品+2/4/6/8%暴击率,null,,减速一件物品2秒,冻结一件物品0.5秒,加速一件物品2秒,相邻物品获得0,相邻物品获得0,相邻物品获得0,相邻物品获得0,此物品+1多重释放,此物品的暴击率加成翻倍,此物品免疫冻结、减速和摧毁,相邻物品获得0
cf3a7956-f400-42e1-bae1-d3678d76fd01,Fire Potion,火焰药水,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Potion / 药水,Burn / 灼烧 | Ammo / 弹药,5.0,5,0,,0,,0,,1,1,0,,1,1,6,6/8/10/12,0,,0,,0,,0,0,0,0,"[主动] 造成6/8/10/12灼烧
[主动] 弹药: 1",null,此物品的价值翻倍,减速一件物品3秒,冻结一件物品0.5秒,加速一件物品3秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品灼烧的5倍
cfc3db0f-c8f2-4acf-bf9b-80e170ca3120,Combat Core,战斗核心,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Core / 核心 | Tech / 科技 | Weapon / 武器 | Vehicle / 载具,Damage / 伤害 | Shield / 护盾,6.0,6,50,50,0,,50,50,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[主动] 造成50伤害
[主动] 获得50护盾
[被动] 当你使用左侧任意物品时，此物品获得50/100
[被动] 当你使用右侧任意物品时，此物品获得50/100",null,此物品的价值翻倍,减速3件物品1秒,冻结一件物品2秒,加速3件物品1秒,此物品的护盾翻倍,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
cfca6975-d74c-41b1-a179-ae796058ca18,Solar Drone,太阳能无人机,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛尔,Tech / 科技 | Drone,Flying / 飞行 | Shield / 护盾 | FlyingRef / 飞行引用 | BurnRef / 灼烧引用,6.0,6,0,,0,,10,10,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 此物品开始飞行
[主动] 获得10护盾
[被动] 触发灼烧时，此物品获得5/10/15/20",null,此物品的价值翻倍,减速一件物品3秒,冻结一件物品0.5秒,加速一件物品3秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的10%,造成灼烧，等量于此物品护盾值的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品护盾
cfd94b43-c547-4dea-a977-658a388e75d4,Void Shield,虚空护盾,Item / 物品,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,Relic / 遗物,Burn / 灼烧 | Shield / 护盾,8.0,8,0,,0,,0,0,0,,0,,1,1,1,1,0,,0,,0,,0,0,0,0,"[主动] 获得护盾，等量于一位敌人的灼烧
[被动] 当敌人使用物品时，造成1灼烧",null,此物品的价值翻倍,减速2件物品3秒,冻结2件物品1秒,加速2件物品3秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的10%,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品护盾
d022cc12-8fe2-442c-af6e-165eb97ed055,Improvised Bludgeon,临时钝器,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Weapon / 武器,Damage / 伤害 | Slow / 减速,8.0,8,20,20/40/80/160,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成20/40/80/160伤害
[主动] 减速2件物品3/4/5/6秒
[被动] 出售此物品时，己方最左侧的减速物品永久获得+1000秒减速持续时间",null,此物品的价值翻倍,此物品的减速持续时间翻倍,冻结3件物品1秒,加速3件物品3秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
d06e3d7d-24a9-4fec-a9a4-55a710484382,Momma-Saur,妈妈暴龙,Item / 物品,Large / 大型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Friend / 伙伴 | Weapon / 武器 | Dinosaur / 恐龙,Damage / 伤害,8.0,8/6,200,200,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成200伤害
[被动] 每场战斗中首次使用此物品时，摧毁一件敌方的小型或中型物品
[被动] 当你摧毁物品时，此物品伤害翻倍",null,此物品的价值翻倍,减速3件物品3秒,冻结3件物品1秒,加速3件物品3秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
d09ea5e5-484f-491f-8c78-167a9a13c801,Blazehowl Warden,焰嚎守卫,Item / 物品,Medium / 中型,Legendary / 传奇,Diamond/Legendary,Common / 通用,Relic / 遗物,Burn / 灼烧 | BurnRef / 灼烧引用 | FreezeRef / 冻结引用 | PoisonRef / 剧毒引用,8.0,8,0,,0,,0,,0,,0,,1,1,10,10,0,,0,,0,,0,0,0,0,"[主动] 造成10灼烧
[被动] 触发冻结、剧毒或灼烧时，己方物品获得4
[被动] 当你使用相邻的遗物时，充能此物品1秒",null,此物品的价值翻倍,减速2件物品3秒,冻结一件物品1秒,加速2件物品3秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品灼烧的5倍
d0a15bf6-fc3a-47c5-84c5-7c34c6996598,Green Gumball,绿色口香糖球,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Food / 食物,Health / 生命值,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,[被动] 出售此物品时，获得10/20/30/40最大生命值,null,,出售此物品时，己方最左侧的减速物品获得1000减速持续时间,出售此物品时，己方最左侧的冻结物品获得200冻结持续时间,出售此物品时，己方最左侧的加速物品获得1000加速持续时间,出售此物品时，最左侧的护盾物品+20,出售此物品时，最左侧的治疗物品+20,出售此物品时，己方最左侧的剧毒物品获得2,出售此物品时，己方最左侧的灼烧物品获得2,此物品的暴击率加成翻倍,出售此物品时，己方最左侧的物品获得10%暴击率,,出售此物品时，己方最左侧的武器获得20
d0b0c34c-f616-4a51-a0f4-fe63216cf8af,Moon Orb,月光宝珠,Item / 物品,Small / 小型,Diamond / 钻石,Diamond,Common / 通用,Relic / 遗物,Slow / 减速 | Haste / 加速,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] 当敌方一件物品被加速时，减速该物品1秒
[被动] 当己方一件物品被减速时，加速该物品1秒",null,此物品的价值翻倍,此物品的减速持续时间翻倍,当己方物品被减速时，冻结一件物品1秒,此物品的加速持续时间翻倍,当敌方物品被加速或己方物品被减速时，获得10护盾,当敌方物品被加速或己方物品被减速时，获得10治疗,当敌方物品被加速或己方物品被减速时，造成1剧毒,当敌方物品被加速或己方物品被减速时，造成1灼烧,此物品的加速和减速持续时间加倍,己方物品+20%暴击率,此物品左侧相邻的物品受冻结和减速影响的时间减半,当敌方物品被加速或己方物品被减速时，造成10伤害
d1507c0e-0dea-411d-be97-52400ee0ce1a,Rice,米饭,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯,Food / 食物,Regen / 再生 | Burn / 灼烧 | HasteRef / 加速引用 | HeatedReference,6.0,6,0,,0,,0,,0,,0,,1,1,0,0,0,,2,2/4/6/8,0,,0,0,0,0,"[主动] 生命再生量提高2/4/6/8
[主动] 高温时：造成灼烧，等量于此物品的生命再生量
[被动] 加速此物品时，它获得2/4/6/8",null,此物品的价值翻倍,减速2件物品3秒,冻结一件物品1秒,加速2件物品3秒,获得护盾，等量于此物品生命再生量的5倍,获得治疗，等量于此物品生命再生量的5倍,造成剧毒，等量于此物品生命再生量,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品生命再生的5倍
d154b0ed-4fe3-4abe-a08c-fbc622a64500,Soul of the District,街区之魂,Item / 物品,Medium / 中型,Legendary / 传奇,Diamond/Legendary,Common / 通用,Weapon / 武器 | Relic / 遗物,Shield / 护盾 | Damage / 伤害,13.0,13,0,0,0,,0,0,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 获得护盾，等量于当前生命值
[主动] 造成伤害，等量于己方护盾",null,此物品的价值翻倍,减速2件物品4秒,冻结2件物品1秒,加速2件物品4秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的10%,造成灼烧，等量于此物品护盾值的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
d1788cd1-cd70-4391-a0d9-c50fc9e08d9a,Weather Glass,风暴瓶,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Tool / 工具,Burn / 灼烧 | Poison / 剧毒 | SlowRef / 减速引用 | FreezeRef / 冻结引用,7.0,7/6/5,0,,0,,0,,0,,0,,1,1,4,4,4,4,0,,0,,0,0,0,0,"[主动] 造成4灼烧
[主动] 造成4剧毒
[被动] 此物品以外，每拥有一件具有灼烧、剧毒、减速或冻结的物品，此物品就+1多重释放",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,此物品的剧毒翻倍,此物品的灼烧翻倍,此物品的剧毒和灼烧翻倍,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品灼烧的5倍
d18ea11d-941d-446e-806f-523384eda6f2,Infinite Potion,无限药水,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Potion / 药水,Regen / 再生 | Ammo / 弹药,4.0,4,0,,0,,0,,1,1,0,,1,1,0,,0,,3,3/6/9,0,,0,0,0,0,"[主动] 生命再生量提高3/6/9
[主动] 装填此物品
[主动] 弹药: 1",null,此物品的价值翻倍,减速一件物品2秒,冻结一件物品0.5秒,加速一件物品2秒,获得护盾，等量于此物品生命再生量的5倍,获得治疗，等量于此物品生命再生量的5倍,造成剧毒，等量于此物品生命再生量,造成灼烧，等量于此物品的生命再生量,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品生命再生的5倍
d19486fe-3222-42d5-a2c6-b885611893d9,Fairy Statue,仙女雕像,Item / 物品,Small / 小型,Diamond / 钻石,Diamond,Common / 通用,Property / 地产,,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,[被动] 当你携带此物品击败怪物时，将此物品转化为一件来自任意英雄的附魔伙伴,null,……并为该物品赋予黄金附魔（如适用）,……并为该物品赋予沉重附魔（如适用）,……并为该物品赋予寒冰附魔（如适用）,……并为该物品赋予疾速附魔（如适用）,……并为该物品赋予护盾附魔（如适用）,……并为该物品赋予回复附魔（如适用）,……并为该物品赋予剧毒附魔（如适用）,……并为该物品赋予炽焰附魔（如适用）,……并为该物品赋予闪亮附魔（如适用）,……并为该物品赋予致命附魔（如适用）,……并为该物品赋予辉耀附魔（如适用）,……并为该物品赋予黑曜石附魔（如适用）
d208b6ac-fb07-466c-b895-625405bfc3e7,Seeker Probe,探寻探测器,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛尔,Weapon / 武器 | Drone | Tech / 科技,Damage / 伤害 | CritReference,4.0,4,5,5/10/15,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成5/10/15伤害
[被动] 敌人使用物品时，此物品+5/10/15%暴击率
[被动] 此物品暴击时，摧毁此物品和敌人的一件小型物品",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结和减速,此物品的伤害翻倍
d24d6805-6fed-4261-9e75-5cce64c03923,Toaster,吐司机,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯,Tool / 工具,Burn / 灼烧,6.0,6,0,,0,,0,,0,,0,,2,2,1,1/2/3/4,0,,0,,0,,0,0,0,0,"[主动] 造成1/2/3/4灼烧
[被动] 当你使用相邻食物时，此物品获得1/2/3/4",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品灼烧的5倍
d25ccf21-f789-4e06-8c38-b7f5f47e66af,Ghillie Suit,吉利服,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Karnok,Apparel / 服饰,Crit / 暴击 | SlowRef / 减速引用,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[被动] 触发减速时，己方物品+3/6/9%暴击率
[被动] 每场战斗中首次3/4/5次暴击时，你在1秒内不受任何伤害",null,此物品的价值翻倍,此物品暴击时，减速一件物品1秒,此物品暴击时，冻结一件物品0.5秒,此物品暴击时，加速一件物品1秒,此物品暴击时，获得20护盾,此物品暴击时，获得20治疗,此物品暴击时，造成2剧毒,此物品暴击时，造成2灼烧,此物品额外抵御全部伤害2次,此物品的暴击率加成翻倍,相邻物品受冻结和减速影响的时间减半,此物品暴击时，造成20伤害
d2d9344d-ee1e-4e54-9d84-af19f1d5e022,Piggles Launcher,小圆猪发射器,Item / 物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁,Toy / 玩具 | Apparel / 服饰 | Weapon / 武器,Damage / 伤害 | Shield / 护盾 | Heal / 治疗 | Burn / 灼烧 | Flying / 飞行,7.0,7,10,10/20/40/80,10,10/20/40/80,10,10/20/40/80,0,,0,,1,1,2,2/4/6/8,0,,0,,0,,0,0,0,0,"[主动] 一件小型物品开始飞行
[主动] 造成10/20/40/80伤害\n\n获得10/20/40/80护盾\n\n获得10/20/40/80治疗\n\n造成2/4/6/8灼烧
[被动] 使用小型物品时，充能此物品1秒",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,此物品的护盾翻倍,此物品的治疗翻倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
d305ef99-9ace-4d66-820d-a5d3d42b6bae,Dart Launcher,飞镖发射器,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 瓦内莎,Weapon / 武器 | Tech / 科技,Damage / 伤害 | Slow / 减速 | Poison / 剧毒 | PoisonRef / 剧毒引用,4.0,4,5,5/10/15,0,,0,,4,4,0,,1,1,0,,3,3/6/9,0,,0,,0,0,0,0,"[主动] 造成5/10/15伤害
[主动] 如果与减速物品相邻，就减速1/2/3件物品1秒
[主动] 如果此物品与剧毒物品相邻，就造成3/6/9剧毒
[主动] 弹药: 4",null,此物品的价值翻倍,此物品的减速持续时间翻倍,冻结一件物品1秒,加速2件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,此物品的剧毒翻倍,造成灼烧，等量于此物品的剧毒,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
d36f0ce1-98c4-4b00-8342-a6b89f142ae4,Bear Claws,熊爪,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Karnok,Weapon / 武器,Damage / 伤害 | Rage,6.0,6/5/4/3,10,10,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成10伤害
[主动] 获得怒火",null,此物品的价值翻倍,减速一件物品2秒,冻结一件物品0.5秒,加速一件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
d458042a-bbfa-4ac9-86cf-5a709ac814ae,Giant Sling,巨型投石索,Item / 物品,Large / 大型,Silver / 白银,Silver/Gold/Diamond,Karnok,Weapon / 武器,Damage / 伤害 | Ammo / 弹药 | RageReference,3.0,3,40,40/80/120,0,,0,,4,4/6/8,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成40/80/120伤害
[主动] 弹药: 4/6/8
[被动] 暴怒期间，此物品造成五倍伤害",null,此物品的价值翻倍,减速3件物品1秒,冻结2件物品1秒,加速3件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
d459061d-e76b-4b00-91de-528679eee0e0,Whisk,打蛋器,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Weapon / 武器 | Tool / 工具,Damage / 伤害,5.0,5,15,15/30/60,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 造成15/30/60伤害
[主动] 此物品的冷却时间缩短1秒",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
d45bb1dd-5342-4c69-b7fe-f56d3fac7d1f,Cinders,余烬,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Loot / 战利品,BurnRef / 灼烧引用,0.0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,[被动] 出售此物品时，己方最左侧的灼烧物品永久获得1/2/4/8,null,此物品的价值翻倍,出售此物品时，己方最左侧的减速物品获得200减速持续时间,出售此物品时，己方最左侧的冻结物品获得100冻结持续时间,出售此物品时，己方最左侧的加速物品获得200加速持续时间,出售此物品时，最左侧的护盾物品+10,出售此物品时，最左侧的治疗物品+10,出售此物品时，己方最左侧的剧毒物品获得1,此物品的灼烧获取翻倍,此物品的灼烧获取翻倍,出售此物品时，己方最左侧的物品获得2%暴击率,,出售此物品时，己方最左侧的武器获得10
d4c0cf1e-7856-4e40-877f-c77b34f596ed,RED-F1R3FLY,机械红焰萤,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Dooley / 杜利,Friend / 伙伴,Burn / 灼烧 | HasteRef / 加速引用 | SlowRef / 减速引用,8.0,8/7/6/5,0,,0,,0,,0,,0,,1,1,6,6/8/10/12,0,,0,,0,,0,0,0,0,"[主动] 造成6/8/10/12灼烧
[被动] 当相邻物品被加速或减速时，充能此物品1秒",null,此物品的价值翻倍,减速一件物品1秒,冻结一件物品0.5秒,加速一件物品1秒,获得护盾，等量于此物品灼烧的5倍,获得治疗，等量于此物品灼烧的5倍,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品灼烧的5倍
d50bb808-14f8-4554-950d-d0630899ba85,Hacksaw,手锯,Item / 物品,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Weapon / 武器 | Tool / 工具,Damage / 伤害,8.0,8/7,50,50,0,,0,,0,,0,,0,,0,,0,,0,,0,,0,0,0,0,"[主动] 造成50伤害
[主动] 将一件敌方中型物品转化为2件小型物品",null,此物品的价值翻倍,减速2件物品2秒,冻结一件物品1秒,加速2件物品2秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品伤害的10%,造成灼烧，等量于此物品伤害的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
d5110378-323c-4af3-93e5-dca3451b3ea8,Mantis Shrimp,皮皮虾,Item / 物品,Small / 小型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Vanessa / 瓦内莎,Aquatic / 水系 | Weapon / 武器 | Friend / 伙伴,Damage / 伤害 | Burn / 灼烧 | SlowRef / 减速引用 | Ammo / 弹药,9.0,9,20,20,0,,0,,2,2,0,,1,1,2,2,0,,0,,0,,0,0,0,0,"[主动] 造成20伤害
[主动] 造成2灼烧
[主动] 弹药: 2
[被动] 触发减速时，此物品获得10/15/20/25和2/3/4/5",null,此物品的价值翻倍,减速一件物品4秒,冻结一件物品1秒,加速一件物品4秒,获得护盾，等量于此物品伤害量,获得治疗，等量于此物品伤害,造成剧毒，等量于此物品灼烧,此物品的灼烧翻倍,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,此物品的伤害翻倍
d536d891-e898-4438-a39a-248fd31ff3c3,Guardian Shell,守护神之壳,Item / 物品,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Relic / 遗物,Shield / 护盾 | PoisonRef / 剧毒引用,7.0,7,0,,0,,75,75/150/300,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 获得75/150/300护盾
[被动] 触发剧毒时，充能此物品2秒",null,此物品的价值翻倍,减速2件物品1秒,冻结一件物品1秒,加速2件物品1秒,此物品的护盾翻倍,获得治疗，等量于此物品护盾值,造成剧毒，等量于此物品护盾值的10%,造成灼烧，等量于此物品护盾值的10%,此物品+1多重释放,此物品+50%暴击率,此物品免疫冻结、减速和摧毁,造成伤害，等量于此物品护盾
d576f5e8-abfb-44cb-a777-be7cf714e02d,Coolant,冷却剂,Item / 物品,Small / 小型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Tool / 工具,Freeze / 冻结,6.0,6,0,,0,,0,,0,,0,,1,1,0,,0,,0,,0,,0,0,0,0,"[主动] 冻结1/2/3件物品1秒
[主动] 为你净化一半的灼烧",null,此物品的价值翻倍,减速一件物品1秒,此物品的冻结持续时间翻倍,加速一件物品1秒,获得60护盾,治疗60生命值,造成6剧毒,造成6灼烧,此物品+1多重释放,己方物品+10%暴击率,此物品免疫冻结、减速和摧毁,造成60伤害
