ID,英文名,中文名,描述(英),描述(中),尺寸,初始等级,可用等级,英雄,标签,效果类型(HiddenTags),图标,卡包ID,生成资格,多重施放
71d7c241-d0f1-4153-a628-f618526fce4b,Experimental Chef,实验流大厨,"At the start of each fight, enchant one of your non-Enchanted Food and one of your non-Enchanted Tools",每场战斗开始时，为己方一件未附魔的食物和一件未附魔的工具附魔,Medium / 中型,Diamond / 钻石,Diamond,Jules / 朱尔斯,Food / 食物 | Tool / 工具,,Icon_Skill_JUL_ExperimentalChef,,,0
72010bea-fadf-4f64-9cba-d34bfd014388,Draconic Rage,龙性狂焰,"When you use a Medium item, a Burn item gains 3/6/9",当你使用中型物品时，一件灼烧物品获得3/6/9,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,BurnRef / 灼烧引用,Icon_Skill_MON_DraconicRage.png,,,0
721fa7ca-3451-4bbd-ac17-ffcff4a31ac6,Healthy Jolt,活力冲击,"The first time you Over-Heal each fight, Haste your items for 1/2/3 second(s)",每场战斗中首次触发过量治疗时，加速己方物品1/2/3秒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎,,HealRef / 治疗引用 | Haste / 加速,Icon_Skill_QuickHeal.png,,,0
73722d74-be04-4c9a-a925-6f235feeb11f,Void Render,空蚀裂解器,"When you destroy an item, your items gain 100/200 and 10/20",当你摧毁物品时，己方物品获得100/200和10/20,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Weapon / 武器,DamageRef / 伤害引用 | BurnRef / 灼烧引用,Icon_Skill_MON_VoidRender.png,,,0
7434f3a5-2432-4603-b6d7-46febb9272fd,Tracer Fire,追踪火焰,"When you Burn, your items gain 1/2/3% Crit Chance",触发灼烧时，己方物品+1/2/3%暴击率,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Karnok,,BurnRef / 灼烧引用 | Crit / 暴击,Icon_Skill_TracerFire.png,,,0
7518cb66-252b-4b9c-9d4d-269aaad8daf3,Hot Air,热空气,"The first time you Burn each fight,  of your items starts Flying",每场战斗中首次触发灼烧时，己方件物品开始飞行,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛拉,,Burn / 灼烧 | Flying / 飞行,Icon_Skill_FlankingFire.png,,,0
756024f8-ad19-4f9b-a3c1-3a93c285b5d1,Aggressive,好战,"When you use a Weapon, it gains 3/6/9/12% Crit Chance",当你使用武器时，该武器+3/6/9/12%暴击率,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Weapon / 武器,Crit / 暴击 | DamageRef / 伤害引用,Icon_Skill_MON_PackLoyalty_04.png,,,0
760fd7aa-fce6-4779-818e-99ba51274010,Like Clockwork,有条不紊,Your leftmost item is a Tech and has its cooldown reduced by 3/6%,你最左侧的物品视为科技且其冷却时间缩短3/6%,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利,Tech / 科技,,Icon_Skill_DOO_LikeClockwork.png,,,0
76ac0aa6-ef43-4a5b-9a30-f0ab4186dc83,Healthy Lifestyle,养生秘法,You have +3/6/9 Regen for each non-Weapon item you have [0],己方每拥有一件非武器物品，+3/6/9生命再生量 [0],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Mak / 马克 | Jules / 朱尔斯,,Regen / 再生,Icon_Skill_HealthyLifestyle.png,,,0
76ae19fd-2783-4c21-919a-cdce66bb8948,Workin' Hard,勤奋工作,"The first 4/8 times you Haste each fight, Charge a Tool 1 second",每场战斗首次触发加速时，充能一件工具1秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Karnok,Tool / 工具,HasteRef / 加速引用 | Charge / 充能,Icon_Skill_STE_WorkinHard.png,,,0
76e1e841-8b6c-4871-a077-b17f4806675d,Heated Shells,高温弹壳,"The first 4/8/12 times you use an ammo item each fight, Burn 5",每场战斗中，你前4/8/12次使用弹药物品时，造成5灼烧,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克,,Burn / 灼烧 | Ammo / 弹药,Icon_Skill_HeatedShells.png,,,0
778da878-7748-4782-b348-d5e8df792882,Food Coma,饭困,"When you use a Food, Slow it for 1 second and Regen 3/6",当你使用食物时，减速此食物1秒，且生命再生量提高3/6,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,Food / 食物,Slow / 减速 | Regen / 再生,Icon_Skill_JUL_FoodComa,,,0
786299fc-450a-4a81-9838-d468143cf514,On the Prowl,,"When you win a fight, gain 1 strength",[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,DamageRef / 伤害引用,Icon_Skill_MON_TurnOutYourPockets_03.png,,,0
7919e8b0-d749-4c13-892e-bc794c8cf06e,Heat Shield,热能护盾,Your items have +2/3/4 for each Shield item you have [2/3/4],己方每拥有一件护盾物品，己方物品就+2/3/4 [2/3/4],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯 | Karnok | Stelle / 斯黛拉 | Dooley / 杜利,,BurnRef / 灼烧引用 | ShieldRef / 护盾引用,Icon_Skill_HeatShield.png,,,0
7931571a-3d32-41e8-bf7b-ca6b4d1b7a3d,Burning Shield,,"The first time you fall below half Health each fight, Shield equal to 2/3/4 times the Burn on your enemy [0]",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Pygmalien / 皮格马利翁,,BurnRef / 灼烧引用 | Shield / 护盾,Icon_Skill_BurningShield.png,,,0
7a301c09-3e32-473a-ba6c-89097657a400,Flanking Criticals,侧翼暴击,"The first time you use a Large item each fight, adjacent items gain 20/40/60% Crit Chance",每场战斗中首次使用大型物品时，相邻物品获得20/40/60%暴击率,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Karnok,,Crit / 暴击,Icon_Skill_FlankingCriticals.png,,,0
7ab9d9a7-09b2-4dab-b821-eaaf0fb84523,Thick Hide,厚皮,"When you Slow, Charge an item 1 second",触发减速时，充能一件物品1秒,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,SlowRef / 减速引用 | Charge / 充能,Icon_Skill_MON_Smack_01.png,,,0
7b3c06c6-75d2-4c80-b4c5-01ec3c7479d5,Hot Meal,热乎饭菜,"The first 4/8/12 times you use a Heated item each fight, Burn 5",每场战斗中首次4/8/12次使用高温物品时，造成5灼烧,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,,Burn / 灼烧 | HeatedReference,Icon_Skill_JUL_HotMeal,,,0
7b6a982f-7196-4d3e-8674-825fddba80d2,Shored Up,防线强化,"When you Heal Regen, Charge a Shield item 1 second(s)",触发生命再生时，充能一件护盾物品1秒,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Charge / 充能 | HealRef / 治疗引用 | RegenRef / 再生引用 | ShieldRef / 护盾引用,Icon_Skill_MON_RoamingIsle_01,,,0
7ce449d2-0843-4fee-9bdf-dacf380afb8f,Regular Maintenance,定期维护,Your items have +25/50 Shield for each Flying item you have [25/50],你每拥有一件飞行物品，己方物品就+25/50护盾 [25/50],Medium / 中型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛拉,,FlyingRef / 飞行引用 | ShieldRef / 护盾引用,Icon_Skill_STE_RegularMaintenance,,,0
7e32e9be-23d1-4d3f-a103-0a0db10bc4f4,Cauterize,,"When you are Burned, Regen 2/4/8",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉 | Jules / 朱尔斯,,Regen / 再生 | BurnRef / 灼烧引用,Icon_Skill_Cauterize.png,,,0
7edf2ff2-f644-4b68-984f-57cd51bfc0c2,"Eject, Eject!",立刻弹射！,"If you have a Vehicle, the first time you would be defeated each fight, Heal to half health and destroy one of your Vehicles",如果你拥有载具，每场战斗中首次即将被击败时，治疗至半血并摧毁己方一件载具,Medium / 中型,Diamond / 钻石,Diamond,Stelle / 斯黛拉,Vehicle / 载具,HealthRef / 生命值引用 | Heal / 治疗,Icon_Skill_STE_EjectEject,,,0
7f097b31-c29e-4082-a835-6d6457c2d536,Start-Up Sequence,起步流程,"At the start of each fight, a Vehicle starts Flying",每场战斗开始时，一件载具开始飞行,Medium / 中型,Diamond / 钻石,Diamond,Stelle / 斯黛拉,Vehicle / 载具,Flying / 飞行,Icon_Skill_STE_StartUpSequence,,,0
7f803167-d540-4ea9-bd46-9b6bdad687d3,Growth Spurt,急速生长,You have +10/15/20% Max Health,你的最大生命值+10/15/20%,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁,,Health / 生命值,Icon_Skill_GrowthSpurt.png,,,0
8089e76c-1565-457b-9cd5-fc38f60bd185,Immunocompromised,,Your Poison items have  while your enemy has less than 20 Poison,[未翻译],Medium / 中型,Gold / 黄金,Gold/Diamond,Mak / 马克,Potion / 药水,PoisonRef / 剧毒引用 | HealthRef / 生命值引用,Icon_Skill_Placeholder.png,,,0
80b1dcad-fc56-43a2-8bcc-cc41e62a7616,Heat Lover,热辣爱好者,"When you Burn, Regen 2/4",触发灼烧时，生命再生量提高2/4,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,BurnRef / 灼烧引用 | Regen / 再生,Icon_Skill_MON_HeatLover.png,,,0
81075325-d0fd-4bbd-aa62-cc24a35fef79,Acclimation,环境适应,Your items have +10/20 for each Flying item you have [10/20],己方每拥有一件飞行物品，己方物品获得+10/20[10/20],Medium / 中型,Gold / 黄金,Gold/Diamond,Stelle / 斯黛拉,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_STE_Acclimation,,,0
813b4dd8-3fd3-4824-be6e-bce2b1f175a3,Sharpened Steel,钢铁磨砺,"When you use a Weapon, adjacent items gain 3/6/9/12% Crit Chance",当你使用武器时，相邻物品获得+3/6/9/12%暴击率,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Weapon / 武器,Crit / 暴击 | DamageRef / 伤害引用,Icon_Skill_MON_SharpenedSteel.png,,,0
81881146-f3ba-4092-9041-9f68cc30b732,Lethargy,倦怠,All item Cooldowns are increased by 1000/2000/3000 second(s),所有物品的冷却时间延长1000/2000/3000秒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利 | Jules / 朱尔斯 | Vanessa / 凡妮莎 | Mak / 马克 | Pygmalien / 皮格马利翁 | Stelle / 斯黛拉 | Karnok,,Cooldown / 冷却,Icon_Skill_Lethargy.png,,,0
81d2e9a9-1731-457d-9601-0ded9c19b28f,Siphoned Shield,虹吸护盾,Your items have +Shield equal to 100/200% of the Poison on your enemy,己方物品+护盾，等量于敌方剧毒的100/200%,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,ShieldRef / 护盾引用 | PoisonRef / 剧毒引用,Icon_Skill_MON_SiphonedShield,,,0
82be7836-c1f8-4f07-b165-493f40d9d21b,Inspired by Jules: Cooler,朱尔斯点拨：冷藏箱,One of your slots becomes a Cooler (The item here is Chilled),一个己方栏位变为冷藏箱（此栏位中的物品获得霜冻效果）,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,,Icon_Skill_JUL_Cooler,,,0
82d8a964-4068-44c0-a123-af96e5c350d4,Heavy Mettle,钢毅,Your items have +Shield equal to 2/3/4 times your level [2/3/4],己方物品+护盾，等量于你等级的2/3/4倍 [2/3/4],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Dooley / 杜利 | Stelle / 斯黛拉 | Jules / 朱尔斯 | Karnok,,ShieldRef / 护盾引用 | Level,Icon_Skill_HeavyMettle.png,,,0
8370ff26-ceb7-4342-a0ae-bd306fa80780,Sword and Board,,Your leftmost item has +10/20/30 and +10/20/30,[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Stelle / 斯黛拉,,DamageRef / 伤害引用 | ShieldRef / 护盾引用,Icon_Skill_SwordandBoard.png,,,0
83cf85fa-f486-4486-ba76-c28f4db60677,Valley Fever,谷地热症,"At the start of each fight, Burn yourself 2",每场战斗开始时，对自己造成2灼烧,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Burn / 灼烧,Icon_Skill_ConcentratedFlame.png,,,0
83d940dd-4b3d-4b0c-9f46-43d0041f5626,Combat Medic,战地医护,"When you Heal Regen, an item gains 3/6/9% Crit Chance",触发生命再生时，一件物品获得3/6/9%暴击率,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯 | Mak / 马克 | Pygmalien / 皮格马利翁 | Karnok,,HealRef / 治疗引用 | RegenRef / 再生引用 | Crit / 暴击,Icon_Skill_MedicalTraining.png,,,0
8509674b-3c4b-4250-9bb4-666ef7402654,Alchemical Precision,化学精准,Your Potions' Cooldowns are reduced by 1000 second,己方药水冷却时间缩短1000秒,Medium / 中型,Diamond / 钻石,Diamond,Mak / 马克,Potion / 药水,PotionRef / 药水引用 | Cooldown / 冷却,Icon_Skill_MAK_AlchemicalPrecision,,,0
8612baa6-4d55-430e-9f40-6db1e5dfe8ff,Beast Unleashed,暴走之兽,Your leftmost weapon has +Damage equal to its Crit Chance | Your rightmost weapon has +Damage equal to your Rage,己方最左侧的武器+伤害，等量于其暴击率 | 己方最右侧的武器+伤害，等量于你的怒火,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,Weapon / 武器,DamageRef / 伤害引用 | CritRef / 暴击引用 | RageReference,Icon_Skills_MON_Unleashed,,,0
870ed8e7-9c1f-4be0-b84c-00ebcf475a74,Cosmic Wind,宇宙风,"When you Haste, a Weapon gains 5/10/15/20",触发加速时，一件武器+5/10/15/20,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,Weapon / 武器,HasteRef / 加速引用 | DamageRef / 伤害引用,Icon_Skill_MON_Skyfall_01.png,,,0
8725f216-28b4-494b-87a1-c7f12c461927,Special Exhibit,特殊展品,Your leftmost item is a Relic and has its cooldown reduced by 3/6%,你最左侧的物品视为遗物，且冷却时间缩短3/6%,Medium / 中型,Gold / 黄金,Gold/Diamond,Dooley / 杜利 | Mak / 马克 | Karnok,Relic / 神器,,Icon_Skill_DOO_Retrofit,,,0
878440a6-99e8-4178-8d3f-38c94fb8c334,Thirsty,口渴难耐,"The first 4/8/12 times you use a Potion each fight, Regen 10",每场战斗中前4/8/12次使用药水时，生命再生量提高10,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Mak / 马克,Potion / 药水,PotionRef / 药水引用 | Regen / 再生,Icon_Skill_Mak_Thirsty.png,,,0
87d058f2-828f-4737-a61e-3c9320bfd4a5,Warrior,,Your items have +1/3/6/10 | You have +50/150/300/500 Max Health,己方物品+1/3/6/10 | [未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,Weapon / 武器,DamageRef / 伤害引用 | Health / 生命值,Icon_Skill_Warrior.png,,,0
8816d65b-eb4e-41e7-830e-42a0e35a1e2d,Swift Temper,迅捷之怒,"When you Enrage, Haste your items 1/2 second(s)",当你进入暴怒状态时，加速己方物品1/2秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Karnok,,RageReference | Haste / 加速,Icon_Skill_KAR_SwiftTemper,,,0
883043eb-5a5f-4fa2-9cae-185f51019b11,Microfiber,,Your Small items have +3/9/18/30,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Stelle / 斯黛拉 | Dooley / 杜利 | Pygmalien / 皮格马利翁,,ShieldRef / 护盾引用,Icon_Skill_Microfiber.png,,,0
8a42ef6e-3a7e-41f4-a741-6a33839afe64,Reaching the Summit,登峰之路,"When you Freeze, your items gain 3/6% Crit Chance",触发冻结时，己方物品+3/6%暴击率,Medium / 中型,Gold / 黄金,Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Mak / 马克 | Pygmalien / 皮格马利翁 | Karnok,,FreezeRef / 冻结引用 | Crit / 暴击,Icon_Skill_ReachingTheSummit.png,,,0
8a9a98fe-b1bd-4da7-8233-dffd3845aa45,Dumpster Diving,垃圾桶寻宝,"At the start of each day, get a Potion from any Hero",每天开始时，获得一件来自任意英雄的药水,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Mak / 马克,Potion / 药水,PotionRef / 药水引用,Icon_Skill_Mak_DumpsterDiving.png,,,0
8aa651d1-635f-4053-97cd-5ab0136156f6,Long-term Investments,长期投资,Your items with value over 10 have their cooldowns reduced by 5/10%,己方价值超过10的物品冷却时间缩短5/10%,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,,Cooldown / 冷却 | EconomyRef / 经济引用,Icon_Skill_Pyg_ShortTermInvestments,,,0
8b513e67-9c49-4fed-a7e4-335d982367ac,Small Refresh,精神微振,"The first 3/6/9/12 times you use a Small item each fight, Heal 50",每场战斗中前3/6/9/12次使用小型物品时，获得50治疗,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Common / 通用,,Heal / 治疗,Icon_Skill_MON_SmallRefresh.png,,,0
8b583fac-46a1-4531-8026-efd57232571a,Extended Rage,持久怒火,You are Enraged for 1 second longer [Total Duration: ],你的暴怒状态延长1秒 [总持续时间：],Medium / 中型,Diamond / 钻石,Diamond,Karnok,,RageReference,Icon_Skill_KAR_ExtendedRage,,,0
8c16e6c8-2f44-4335-b31e-5b2268bf790e,Finesse Shield,敏捷护盾,"While your enemy has more Health than you, your Shield items have their Cooldowns are reduced by 5/10/15%",当敌人生命值高于你时，己方护盾物品冷却时间缩短5/10/15%,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,,ShieldRef / 护盾引用 | Cooldown / 冷却,Icon_Skill_FinesseShield.png,,,0
8c36b532-0eb5-49f8-9128-a50b17ef3eed,Flanking Toxins,,"The first time you use a Large item each fight, adjacent items gain 4/6/8",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Vanessa / 凡妮莎 | Dooley / 杜利 | Mak / 马克,,PoisonRef / 剧毒引用,Icon_Skill_FlankingToxins.png,,,0
8c9cdd4e-d494-42d9-918a-bf994fdecf3e,Small Gains,,You have +25/75/150/250 Max Health for each Small item you have [25/75/150/250],[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,,Health / 生命值,Icon_Skill_SmallGains.png,,,0
8ccadf9b-11f9-4cf7-9462-b287926abb99,Wax and Wane,月有圆缺,"The first time you use a Large item each fight, Slow all items 1 second | The first time you fall below half Health each fight, Haste all items 1 second",每场战斗中首次使用大型物品时，减速所有物品1秒 | 每场战斗中首次生命值降至一半以下时，加速所有物品1秒,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Haste / 加速 | Slow / 减速,Icon_Skill_MON_WaxAndWane,,,0
8d41a164-2667-4df4-91ed-3da224b8c63a,Focused Rage,凝聚之怒,"The first time you fall below half Health each fight, your items gain 50% Crit Chance and Charge them 2 seconds",每场战斗中首次生命值降至一半以下时，己方物品获得50%暴击率并充能它们2秒,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎,,Crit / 暴击,Icon_Skill_FocusedRage.png,,,0
8d51073a-d237-4be1-bc6e-440eaec106c5,Bombing Run,轰炸行动,"When your items start Flying, your items gain 5/10/15",当己方物品开始飞行时，己方物品获得5/10/15,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,Weapon / 武器,Flying / 飞行 | FlyingRef / 飞行引用 | DamageRef / 伤害引用,Icon_Skill_MON_BombingRun.png,,,0
8e02521d-4353-4a1d-9d2e-80f6f1e22f53,Purifying Flame,净化烈焰,"When you Regen, a Burn item gains 1/2/3",触发生命再生时，一件灼烧物品获得1/2/3,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Common / 通用,,BurnRef / 灼烧引用 | RegenRef / 再生引用,Icon_SKILL_MON_PurifyingFlame.png,,,0
8e2f3e1c-bd00-4b58-b746-a6ae18f804c3,Hyper Focus,聚能专注,"If you have only one Medium item, its Cooldown is reduced by 25%",如果己方场上只有一件中型物品，其冷却时间缩短25%。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,,Cooldown / 冷却,Icon_Skill_MON_Lurk_01.png,,,0
8e4fed70-3ad9-488d-8c77-f926c1621544,Reel 'Em In,收线,"The first time an enemy falls below half Health each fight, your items' Cooldowns are halved",每场战斗中敌人首次生命值降至一半以下时，己方物品冷却时间减半,Medium / 中型,Diamond / 钻石,Diamond,Vanessa / 凡妮莎,,Cooldown / 冷却,Icon_Skill_ReelEmIn.png,,,0
8e594bc2-0f06-4519-8038-48032a4271ff,Happy Accident,意外之喜,"At the start of each fight, enchant one of your non-Enchanted Drones and one of your non-Enchanted Vehicles",每场战斗开始时，为己方一件未附魔的无人机和一件未附魔的载具附魔,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,Drone | Vehicle / 载具,,Icon_Skills_MON_HappyAccident,,,0
8f33e0aa-7912-4c77-9a10-609e5ce0f4e7,Leverage Momentum,顺势而动,"When an item is destroyed,  of your item(s) start Flying",当物品被摧毁时，己方件物品开始飞行,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Stelle / 斯黛拉,,Flying / 飞行,Icon_Skill_STE_LeverageMomentum,,,0
90341289-583b-431b-a044-36cad1047ff1,Frenzy Cache,狂乱储备,"When you Enrage, Reload  item(s)",当你进入暴怒状态时，装填件物品,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Karnok,,RageReference | Ammo / 弹药,Icon_Skill_KAR_FrenzyCache,,,0
91339db7-21bb-47df-bca7-20b86555d7b1,Retro-Tech,复古科技,Your leftmost Weapon has +10/20 Damage for each Tech item you have and its Cooldown reduced by +2/3% for each non-Tech item you have,己方最左侧的武器，你拥有的每件科技物品使其+10/20伤害、每件非科技物品使其冷却时间缩短2/3%,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,Weapon / 武器 | Tech / 科技,Cooldown / 冷却,Icon_Skills_MON_WhatsThis,,,0
915b9236-6d91-47f6-ad06-ec00c8ce7018,Pole Position,,Your leftmost item's Cooldown is reduced by 4/6/8/10%,[未翻译],Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克 | Dooley / 杜利 | Vanessa / 凡妮莎 | Pygmalien / 皮格马利翁,,Cooldown / 冷却,Icon_Skill_PolePosition.png,,,0
9215b678-2833-427b-bc97-75a90968c634,Ravenous,饕餮,"The first time you fall below half Health each fight, destroy an item",每场战斗中首次生命值降至一半以下时，摧毁一件物品,Medium / 中型,Legendary / 传奇,Diamond/Legendary,Common / 通用,,,Icon_Skill_Ravenous.png,,,0
938c9ce6-0f55-4d07-8cf6-1fe045e75122,Fairy Haze,仙尘迷雾,You have +25/50 Regen for each Frozen or Slowed item,每有一件被冻结或减速的物品，你+25/50生命再生量,Medium / 中型,Gold / 黄金,Gold/Diamond,Common / 通用,,Regen / 再生 | FreezeRef / 冻结引用 | SlowRef / 减速引用,Icon_Skills_MON_FairyHaze,,,0
94b80fbf-4d21-4439-beb2-e1bdf56cea03,Flanking Shots,,"The first time you use a Large item each fight, adjacent items gain 15/30/50",[未翻译],Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Mak / 马克,Weapon / 武器,DamageRef / 伤害引用,Icon_Skill_FlankingShots.png,,,0
94ea5d25-10a1-4383-81b7-285cb7f26314,Blight Temper,荒疫之怒,"While you are Enraged, your items have +5/10/15/20",暴怒期间，己方物品+5/10/15/20,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Karnok,,RageReference | PoisonRef / 剧毒引用,Icon_Skill_KAR_BlightTemper,,,0
94ea865d-07ca-4e54-a1cb-8cca3945c3c6,Street Food,街头美食,"The first time you use an item each fight, Haste  Food for 2 second(s)",每场战斗中首次使用物品时，加速件食物2秒,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯,Food / 食物,Haste / 加速,Icon_Skill_JUL_StreetFood,,,0
965202e6-12e7-476d-adf3-93748e47661f,Fast Food,快餐,Your Foods' Cooldowns are reduced by 5/10%,己方食物冷却时间缩短5/10%,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,Food / 食物,Cooldown / 冷却,Icon_Skill_JUL_FastFood,,,0
9720fe19-9848-4520-ae94-e19e27b9c30f,Aerial Assault,空中突袭,"When your items start Flying, Charge a Weapon 1 second",己方物品开始飞行时，充能一件武器1秒。,Medium / 中型,Diamond / 钻石,Diamond,Common / 通用,Weapon / 武器,FlyingRef / 飞行引用 | Charge / 充能 | DamageRef / 伤害引用,Icon_Skill_MON_AerialAssault.png,,,0
976d7de6-8191-44c4-8270-2ebc47775fe8,Rear Shielding,后方防御,Your rightmost Shield item has +10/20/40/80,己方最右侧的护盾物品+10/20/40/80,Medium / 中型,Bronze / 青铜,Bronze/Silver/Gold/Diamond,Pygmalien / 皮格马利翁 | Vanessa / 凡妮莎 | Dooley / 杜利 | Jules / 朱尔斯 | Stelle / 斯黛拉 | Karnok,,ShieldRef / 护盾引用,Icon_Skill_RearShielding.png,,,0
994de267-673b-4838-9302-1b3b47ab0934,Boar Market,野猪交易所,Your leftmost and rightmost Weapons have +Damage equal to 1/2 times their value,己方最左侧和最右侧的武器+伤害，等量于其各自价值的1/2倍,Medium / 中型,Gold / 黄金,Gold/Diamond,Pygmalien / 皮格马利翁,Weapon / 武器,DamageRef / 伤害引用 | EconomyRef / 经济引用,Icon_Skill_PYG_BoarMarket.png,,,0
99e9d968-218c-405a-9d82-5692190dfd3d,Plowshares to Swords,铸犁为剑,"When you use a Tool, Weapons adjacent to it gain 3/6/9",当你使用工具时，其相邻的武器获得3/6/9,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Jules / 朱尔斯 | Stelle / 斯黛拉 | Karnok,Weapon / 武器 | Tool / 工具,,Icon_Skill_JUL_PlowsharestoSwords,,,0
9a707fa9-38b6-42dc-a4fb-737982f47745,Morning Rush,早起冲劲,"The first 5/10 times you use a Food each fight, Haste an item for 1 second(s)",每场战斗中前5/10次使用食物时，加速一件物品1秒,Medium / 中型,Gold / 黄金,Gold/Diamond,Jules / 朱尔斯,Food / 食物,Charge / 充能 | Haste / 加速,Icon_Skill_JUL_Morning Rush,,,0
9a8aedfe-6b97-4db9-8676-c774292637ee,Titanium Casing,钛制外壳,"When you use a Core, your items gain 5/10/15",当你使用核心时，己方物品获得5/10/15,Medium / 中型,Silver / 白银,Silver/Gold/Diamond,Dooley / 杜利,Core / 核心,ShieldRef / 护盾引用,Icon_Skill_DOO_TitaniumCasing.png,,,0
